UniRef100_A0A023HHK9	A0A023HHK9
UniRef100_D6RCM1	D6RCM1
UniRef100_D6RCM2	D6RCM2
UniRef100_D6RCM5	D6RCM5; H0VJL2
UniRef100_D6RCM6	D6RCM6; A0A0G2JET3; D6RG21; A0A0G2JDK0; UPI0003942A5E
UniRef100_D6RCM7	D6RCM7; UPI0004D083CD; UPI0004D0621F
UniRef100_D6RCM8	D6RCM8
UniRef100_D6RCM9	D6RCM9; UPI0003EAF5F4
UniRef100_D6RCN2	D6RCN2
UniRef100_D6RCN3	D6RCN3
UniRef100_D6RCP1	D6RCP1
UniRef100_D6RCP4	D6RCP4
UniRef100_D6RCP5	D6RCP5; UPI000387CDC9
UniRef100_D6RCP6	D6RCP6
UniRef100_D6RCP7	D6RCP7; A0A087WYD9
UniRef100_D6RCP8	D6RCP8
UniRef100_D6RCP9	D6RCP9
UniRef100_D6RCQ0	D6RCQ0
UniRef100_D6RCQ2	D6RCQ2; UPI0002C64A14; UPI0001E88804; F1SKV5
UniRef100_D6RCQ3	D6RCQ3
UniRef100_D6RCQ4	D6RCQ4
UniRef100_D6RCQ9	D6RCQ9; D6RBT0; UPI00051248A6; D6RE64
UniRef100_D6RCR3	D6RCR3
UniRef100_D6RCS1	D6RCS1; UPI0006434A23; UPI000643B03B; UPI000643C170
UniRef100_D6RCS5	D6RCS5
UniRef100_D6RCS6	D6RCS6
UniRef100_D6RCT0	D6RCT0
UniRef100_D6RCT2	D6RCT2; UPI00053F7BB0; D3Z5V2; D6RI99
UniRef100_D6RCT3	D6RCT3; G3RR35
UniRef100_D6RCT4	D6RCT4
UniRef100_D6RCT5	D6RCT5
UniRef100_D6RCT6	D6RCT6; UPI000511CA40
UniRef100_D6RCT8	D6RCT8
UniRef100_D6RD14	D6RD14; H2RHA1
UniRef100_D6RD16	D6RD16
UniRef100_D6RD17	D6RD17
UniRef100_D6RD18	D6RD18
UniRef100_D6RD22	D6RD22
UniRef100_D6RD24	D6RD24
UniRef100_D6RD26	D6RD26
UniRef100_D6RD28	D6RD28
UniRef100_D6RD29	D6RD29; UPI0000EE52D7
UniRef100_D6RD30	D6RD30
UniRef100_D6RD33	D6RD33
UniRef100_D6RD35	D6RD35; O94988-5
UniRef100_D6RD36	D6RD36; UPI0004DFE607
UniRef100_D6RD39	D6RD39
UniRef100_D6RD43	D6RD43; UPI0003EAF06E
UniRef100_D6RD46	D6RD46
UniRef100_D6RD47	D6RD47
UniRef100_D6RD50	D6RD50; UPI0003C16416
UniRef100_D6RD51	D6RD51; H2RFZ1
UniRef100_D6RD52	D6RD52
UniRef100_D6RD54	D6RD54
UniRef100_D6RD57	D6RD57
UniRef100_D6RD59	D6RD59
UniRef100_D6RD60	D6RD60
UniRef100_D6RD61	D6RD61
UniRef100_D6RD63	D6RD63
UniRef100_D6RD64	D6RD64
UniRef100_D6RD66	D6RD66
UniRef100_D6RD67	D6RD67
UniRef100_D6RD72	D6RD72
UniRef100_D6RD73	D6RD73
UniRef100_D6RD74	D6RD74; UPI0005D0223B
UniRef100_D6RD77	D6RD77
UniRef100_D6RD79	D6RD79
UniRef100_D6RD80	D6RD80
UniRef100_D6RD83	D6RD83
UniRef100_D6RD85	D6RD85
UniRef100_D6RD86	D6RD86
UniRef100_D6RD89	D6RD89
UniRef100_D6RD98	D6RD98
UniRef100_D6RD99	D6RD99; H2REA2
UniRef100_D6RDA0	D6RDA0; UPI00029D9E96
UniRef100_D6RDA2	D6RDA2; UPI00032915E3
UniRef100_D6RDA4	D6RDA4
UniRef100_D6RDA6	D6RDA6; UPI000387C580
UniRef100_D6RDA8	D6RDA8; F7AET8; D6RFW9
UniRef100_D6RDB0	D6RDB0
UniRef100_D6RDB1	D6RDB1
UniRef100_D6RDB2	D6RDB2
UniRef100_D6RDB3	D6RDB3
UniRef100_D6RDF7	D6RDF7
UniRef100_D6RDG0	D6RDG0
UniRef100_D6RDG3	D6RDG3; UPI00027400E2; UPI0003AF04B1
UniRef100_D6RDG4	D6RDG4
UniRef100_D6RDG5	D6RDG5; UPI00029DC81A
UniRef100_D6RDG6	D6RDG6
UniRef100_D6RDG9	D6RDG9
UniRef100_D6RDH4	D6RDH4
UniRef100_D6RDH5	D6RDH5; H2RGV2
UniRef100_D6RDH6	D6RDH6
UniRef100_D6RDH7	D6RDH7
UniRef100_D6RDH9	D6RDH9
UniRef100_D6RDI0	D6RDI0
UniRef100_D6RDI1	D6RDI1
UniRef100_D6RDI2	D6RDI2
UniRef100_D6RDI4	D6RDI4
UniRef100_D6RDI8	D6RDI8
UniRef100_D6RDJ1	D6RDJ1; UPI00027FA17D
UniRef100_D6RDJ2	D6RDJ2; L9KJY9
UniRef100_D6RDJ6	D6RDJ6
UniRef100_D6RDJ7	D6RDJ7
UniRef100_D6RDK3	D6RDK3
UniRef100_D6RDK5	D6RDK5
UniRef100_D6RDK8	D6RDK8
UniRef100_D6RDK9	D6RDK9
UniRef100_D6RDL2	D6RDL2
UniRef100_D6RDL6	D6RDL6
UniRef100_D6RDL8	D6RDL8; UPI0005D03D3E
UniRef100_D6RDM2	D6RDM2; Q96NL6-4
UniRef100_D6RDM3	D6RDM3
UniRef100_D6RDM4	D6RDM4
UniRef100_D6RDM5	D6RDM5
UniRef100_D6RDN0	D6RDN0
UniRef100_D6RDN4	D6RDN4
UniRef100_D6RDN5	D6RDN5
UniRef100_D6RDN6	D6RDN6
UniRef100_D6RDP0	D6RDP0; UPI0004F0509C
UniRef100_D6RDU4	D6RDU4
UniRef100_D6RDU5	D6RDU5; UPI0004F3FF2D; UPI0004F4BE47; UPI0003AFF5C1
UniRef100_D6RDU9	D6RDU9
UniRef100_D6RDV0	D6RDV0; F6Q3G9
UniRef100_D6RDV1	D6RDV1
UniRef100_D6RDV2	D6RDV2
UniRef100_D6RDV4	D6RDV4
UniRef100_D6RDV5	D6RDV5
UniRef100_D6RDV7	D6RDV7; UPI0003291816
UniRef100_D6RDV9	D6RDV9
UniRef100_D6RDW0	D6RDW0
UniRef100_D6RDW4	D6RDW4
UniRef100_D6RDW6	D6RDW6; UPI0004F1FF20
UniRef100_D6RDW7	D6RDW7
UniRef100_D6RDW8	D6RDW8
UniRef100_D6RDX1	D6RDX1
UniRef100_D6RDX4	D6RDX4; UPI0004DFFD18
UniRef100_D6RDX5	D6RDX5; UPI000350E5AB; Q9JI80; D6RBV7; Q71V86
UniRef100_D6RDX7	D6RDX7
UniRef100_D6RDX8	D6RDX8
UniRef100_D6RDX9	D6RDX9; UPI0004F0B252
UniRef100_D6RDY6	D6RDY6
UniRef100_D6RDY8	D6RDY8
UniRef100_D6RDY9	D6RDY9
UniRef100_D6RDZ1	D6RDZ1
UniRef100_D6RDZ3	D6RDZ3
UniRef100_D6RDZ6	D6RDZ6; D6RIX3; UPI0005F55979
UniRef100_D6RDZ8	D6RDZ8; UPI0005D0083E; UPI0005D038C6; UPI0005D01603
UniRef100_D6RE00	D6RE00
UniRef100_D6RE02	D6RE02; D6RBK5; UPI0004F1FD9C; A0A087WNW7; U6DFY1; D6RBI2; A0A087WPS1; A0A087WQ54; D6RAM9; D6RAY2
UniRef100_D6RE04	D6RE04
UniRef100_D6RE06	D6RE06
UniRef100_D6RE09	D6RE09
UniRef100_D6RE10	D6RE10
UniRef100_D6RE11	D6RE11
UniRef100_D6RE15	D6RE15
UniRef100_D6RE16	D6RE16
UniRef100_D6RE58	D6RE58; UPI0000200F85
UniRef100_D6RE59	D6RE59; UPI0003EAF6F7; UPI000387C770; D6R9J5
UniRef100_D6RE63	D6RE63; UPI0003447A57
UniRef100_D6RE66	D6RE66
UniRef100_D6RE67	D6RE67
UniRef100_D6RE68	D6RE68
UniRef100_D6RE70	D6RE70
UniRef100_D6RE72	D6RE72
UniRef100_D6RE74	D6RE74; UPI0003ACA6B5
UniRef100_D6RE75	D6RE75; UPI00051246B1; UPI000511D30D
UniRef100_D6RE76	D6RE76
UniRef100_D6RE77	D6RE77
UniRef100_D6RE78	D6RE78
UniRef100_D6RE79	D6RE79
UniRef100_D6RE80	D6RE80; UPI0000D99664; UPI0005F4FD4A
UniRef100_D6RE82	D6RE82; U3CY91
UniRef100_D6RE83	D6RE83
UniRef100_D6RE84	D6RE84
UniRef100_D6RE86	D6RE86
UniRef100_D6RE89	D6RE89
UniRef100_D6RE92	D6RE92
UniRef100_D6RE94	D6RE94
UniRef100_D6RE96	D6RE96; UPI00029DACB8; D6RFJ2
UniRef100_D6RE99	D6RE99
UniRef100_D6REA0	D6REA0
UniRef100_D6REA1	D6REA1
UniRef100_D6REA8	D6REA8; UPI00026553AE
UniRef100_D6REB3	D6REB3
UniRef100_D6REB4	D6REB4
UniRef100_D6REB6	D6REB6
UniRef100_D6REB7	D6REB7
UniRef100_D6REB8	D6REB8; UPI0002C63358; Q28627
UniRef100_D6REB9	D6REB9
UniRef100_D6REC2	D6REC2; D6RAT2; UPI0006439AE5; D6R9K5; D6RIZ8; D6R9X3
UniRef100_D6REC3	D6REC3; H2RI76; UPI0004F4358A
UniRef100_D6REC4	D6REC4; UPI0005D03CB2
UniRef100_D6REC5	D6REC5
UniRef100_D6REC7	D6REC7
UniRef100_D6REC9	D6REC9; H0YAJ0
UniRef100_D6RED0	D6RED0
UniRef100_D6RED1	D6RED1
UniRef100_D6RED3	D6RED3
UniRef100_D6RED4	D6RED4
UniRef100_D6RED5	D6RED5
UniRef100_D6RED6	D6RED6
UniRef100_D6REE0	D6REE0; UPI0000E20CA7
UniRef100_D6REE1	D6REE1; UPI0005D01EB6; D6R9B7; UPI0005D0239D; D6RDY4; UPI0005D030DE
UniRef100_D6REE2	D6REE2
UniRef100_D6REE5	D6REE5
UniRef100_D6REE6	D6REE6
UniRef100_D6REE7	D6REE7
UniRef100_D6REJ3	D6REJ3
UniRef100_D6REJ4	D6REJ4
UniRef100_D6REJ5	D6REJ5
UniRef100_D6REK0	D6REK0; UPI0003EAFCA4; UPI0005D008B0
UniRef100_D6REK1	D6REK1
UniRef100_D6REK3	D6REK3
UniRef100_D6REK5	D6REK5; UPI0005D00471
UniRef100_D6REK7	D6REK7
UniRef100_D6REL4	D6REL4
UniRef100_D6REL6	D6REL6; UPI0002744FB8; D6RF39; D6RFG3; D6RBR6
UniRef100_D6REL7	D6REL7
UniRef100_D6REL9	D6REL9
UniRef100_D6REM1	D6REM1
UniRef100_D6REM2	D6REM2; UPI000387D41D
UniRef100_D6REM3	D6REM3
UniRef100_D6REM5	D6REM5
UniRef100_D6REM6	D6REM6
UniRef100_D6REN0	D6REN0
UniRef100_D6REN1	D6REN1; UPI0003BBFB98
UniRef100_D6REN3	D6REN3
UniRef100_D6REN7	D6REN7
UniRef100_D6REN8	D6REN8
UniRef100_D6REP0	D6REP0
UniRef100_D6REP1	D6REP1
UniRef100_D6REP2	D6REP2
UniRef100_D6REP5	D6REP5; UPI000511E908
UniRef100_D6REP6	D6REP6
UniRef100_D6REP7	D6REP7
UniRef100_D6REP8	D6REP8
UniRef100_D6REP9	D6REP9
UniRef100_D6REQ0	D6REQ0; UPI0004F03633
UniRef100_D6REQ2	D6REQ2
UniRef100_D6REQ4	D6REQ4
UniRef100_D6REQ5	D6REQ5
UniRef100_D6REQ7	D6REQ7
UniRef100_D6REQ9	D6REQ9
UniRef100_D6RER0	D6RER0
UniRef100_D6RER2	D6RER2
UniRef100_D6RER4	D6RER4; UPI0002741080
UniRef100_D6RER5	D6RER5
UniRef100_D6RER6	D6RER6
UniRef100_D6RER8	D6RER8; D6RHW0; UPI0004F42B62
UniRef100_D6REW1	D6REW1
UniRef100_D6REW4	D6REW4
UniRef100_D6REW5	D6REW5
UniRef100_D6REW6	D6REW6
UniRef100_D6REW7	D6REW7
UniRef100_D6REW8	D6REW8; UPI0005D034C1
UniRef100_D6REX0	D6REX0; P58397-2
UniRef100_D6REX2	D6REX2; D6RA41; UPI0005125FD7; D6RFY9
UniRef100_D6REX3	D6REX3
UniRef100_D6REX4	D6REX4
UniRef100_D6REX5	D6REX5; D6RIS9
UniRef100_D6REX6	D6REX6
UniRef100_D6REY1	D6REY1
UniRef100_D6REY2	D6REY2; P23508-2
UniRef100_D6REY4	D6REY4
UniRef100_D6REY7	D6REY7
UniRef100_D6REZ0	D6REZ0
UniRef100_D6REZ2	D6REZ2
UniRef100_D6REZ3	D6REZ3; UPI0004F49972
UniRef100_D6REZ4	D6REZ4
UniRef100_D6REZ8	D6REZ8; UPI0005124B77
UniRef100_D6RF04	D6RF04
UniRef100_D6RF10	D6RF10
UniRef100_D6RF14	D6RF14
UniRef100_D6RF15	D6RF15
UniRef100_D6RF16	D6RF16; UPI0001D54F33
UniRef100_D6RF19	D6RF19; UPI00038F0D93; Q9NR93
UniRef100_D6RF21	D6RF21; H0Y963
UniRef100_D6RF22	D6RF22
UniRef100_D6RF23	D6RF23; M7BCF0; UPI00051B7262; B0LRM8
UniRef100_D6RF24	D6RF24; H0Y9L0
UniRef100_D6RF25	D6RF25
UniRef100_D6RF27	D6RF27
UniRef100_D6RF30	D6RF30
UniRef100_D6RF31	D6RF31
UniRef100_D6RF32	D6RF32
UniRef100_D6RF34	D6RF34
UniRef100_D6RF35	D6RF35
UniRef100_D6RF36	D6RF36
UniRef100_D6RF37	D6RF37
UniRef100_D6RF38	D6RF38; UPI00038EB0A7; D6RBF5
UniRef100_D6RF40	D6RF40
UniRef100_D6RF42	D6RF42; Q6XA03; UPI0005F47ED9; UPI0005F4EA07
UniRef100_D6RF43	D6RF43
UniRef100_D6RF44	D6RF44; F6SHF3; A0A0G2JFL4; UPI00033302C7; G9K4K5; U6CX50; E9Q5B6; UPI000020B0C7; UPI0004F0D3EE
UniRef100_D6RF46	D6RF46
UniRef100_D6RF47	D6RF47
UniRef100_D6RF48	D6RF48
UniRef100_D6RF50	D6RF50
UniRef100_D6RF54	D6RF54
UniRef100_D6RF59	D6RF59
UniRef100_D6RF62	D6RF62; P22234-2
UniRef100_D6RF66	D6RF66; UPI0001D55B24
UniRef100_D6RF67	D6RF67; D6REJ6; UPI0005D04144; UPI0005D02ADD
UniRef100_D6RF71	D6RF71; UPI0005D01D14; UPI0005D01976; D6RBX8; UPI000020C681
UniRef100_D6RF76	D6RF76; UPI0000D4D4F7
UniRef100_D6RF77	D6RF77; UPI0005D00B5F; D6RC77
UniRef100_D6RF78	D6RF78
UniRef100_D6RF81	D6RF81
UniRef100_D6RF85	D6RF85
UniRef100_D6RF86	D6RF86; P55285-2; I7G9T0
UniRef100_D6RF87	D6RF87
UniRef100_D6RF91	D6RF91
UniRef100_D6RF92	D6RF92
UniRef100_D6RF94	D6RF94; UPI0004CD193B
UniRef100_D6RF95	D6RF95; G3QZV5; UPI00029DC950; D6RD96
UniRef100_D6RF96	D6RF96
UniRef100_D6RF98	D6RF98; D6REP3; UPI0005F5599F; D6RE93
UniRef100_D6RF99	D6RF99
UniRef100_D6RFE6	D6RFE6
UniRef100_D6RFE8	D6RFE8
UniRef100_D6RFF1	D6RFF1
UniRef100_D6RFF2	D6RFF2; UPI0005D01116; UPI0005D0304E; A0A097NUS3; UPI0005D03B01
UniRef100_D6RFF4	D6RFF4
UniRef100_D6RFF7	D6RFF7
UniRef100_D6RFF8	D6RFF8
UniRef100_D6RFG2	D6RFG2
UniRef100_D6RFG6	D6RFG6; D6RHU8; UPI00051245D1
UniRef100_D6RFG7	D6RFG7
UniRef100_D6RFG8	D6RFG8; D6R9C6
UniRef100_D6RFH0	D6RFH0
UniRef100_D6RFH2	D6RFH2; Q9UKY7-3; UPI0005D02792; UPI000022C203
UniRef100_D6RFH3	D6RFH3
UniRef100_D6RFH4	D6RFH4
UniRef100_D6RFH8	D6RFH8; UPI0005D01554
UniRef100_D6RFI1	D6RFI1; UPI000359EB5C
UniRef100_D6RFI2	D6RFI2
UniRef100_D6RFI3	D6RFI3
UniRef100_D6RFI6	D6RFI6; D6RBK1; UPI0003AB80B0; UPI0001D55BB7; G7P7G1; D6RAT8; UPI00029D96A4; UPI0003AB7521
UniRef100_D6RFI7	D6RFI7
UniRef100_D6RFI8	D6RFI8
UniRef100_D6RFJ3	D6RFJ3; P06730-2
UniRef100_D6RFJ6	D6RFJ6
UniRef100_D6RFJ9	D6RFJ9
UniRef100_D6RFK4	D6RFK4
UniRef100_D6RFK5	D6RFK5; Q4PNS8; UPI00045477A5; UPI000454BC2F; G3HEL2
UniRef100_D6RFK7	D6RFK7
UniRef100_D6RFK9	D6RFK9; UPI0005F47D1D
UniRef100_D6RFL0	D6RFL0; UPI00004232CA
UniRef100_D6RFL2	D6RFL2; UPI0005D01138
UniRef100_D6RFM1	D6RFM1
UniRef100_D6RFM2	D6RFM2
UniRef100_D6RFM4	D6RFM4
UniRef100_D6RFM5	D6RFM5
UniRef100_D6RFM7	D6RFM7
UniRef100_D6RFN0	D6RFN0; UPI0002C2EA5F
UniRef100_D6RFW3	D6RFW3; UPI000328AEAF
UniRef100_D6RFW5	D6RFW5
UniRef100_D6RFW6	D6RFW6
UniRef100_D6RFW7	D6RFW7; H2QZY7
UniRef100_D6RFW8	D6RFW8
UniRef100_D6RFX1	D6RFX1
UniRef100_D6RFX2	D6RFX2
UniRef100_D6RFX4	D6RFX4; UPI0006431B8A; F7AWX3; A0A0E3NAA7; I7DKC7; UPI0005223C59; I0J137; I7EK63; UPI000529F47E; V9NHW0; A0A093IDA5; UPI0005287E21; UPI000523DBE6; I7E8A0; I0J138
UniRef100_D6RFX5	D6RFX5
UniRef100_D6RFX7	D6RFX7
UniRef100_D6RFY1	D6RFY1
UniRef100_D6RFY3	D6RFY3
UniRef100_D6RFY4	D6RFY4; UPI0003504C70; UPI00003ABAF7; UPI0005216645; UPI00052084E8
UniRef100_D6RFY5	D6RFY5
UniRef100_D6RFY6	D6RFY6
UniRef100_D6RFY8	D6RFY8
UniRef100_D6RFZ2	D6RFZ2
UniRef100_D6RFZ4	D6RFZ4
UniRef100_D6RFZ9	D6RFZ9
UniRef100_D6RG00	D6RG00
UniRef100_D6RG03	D6RG03
UniRef100_D6RG07	D6RG07
UniRef100_D6RG08	D6RG08
UniRef100_D6RG09	D6RG09; UPI0004F0042F; UPI000511F1AD
UniRef100_D6RG10	D6RG10
UniRef100_D6RG13	D6RG13
UniRef100_D6RG14	D6RG14; UPI000440D6B8; W6FT27; UPI000061277D
UniRef100_D6RG15	D6RG15
UniRef100_D6RG17	D6RG17
UniRef100_D6RG18	D6RG18; UPI000020CC25; Q59FW7; UPI0001AE7433
UniRef100_D6RG19	D6RG19
UniRef100_D6RG24	D6RG24
UniRef100_D6RG26	D6RG26
UniRef100_D6RG29	D6RG29
UniRef100_D6RG30	D6RG30; D6RJF1; D6R9W5
UniRef100_D6RG38	D6RG38
UniRef100_D6RGC2	D6RGC2
UniRef100_D6RGC3	D6RGC3; UPI0003ADC26F; UPI000298F057; UPI0002C59605
UniRef100_D6RGC4	D6RGC4
UniRef100_D6RGC6	D6RGC6
UniRef100_D6RGC8	D6RGC8
UniRef100_D6RGC9	D6RGC9
UniRef100_D6RGD0	D6RGD0; UPI0002B4C78B; A0A0G2JF40; UPI00063C7AA9
UniRef100_D6RGD1	D6RGD1
UniRef100_D6RGD2	D6RGD2
UniRef100_D6RGD6	D6RGD6
UniRef100_D6RGD7	D6RGD7; H9LBU5; UPI0003331815
UniRef100_D6RGD9	D6RGD9
UniRef100_D6RGE2	D6RGE2
UniRef100_D6RGE4	D6RGE4
UniRef100_D6RGE5	D6RGE5
UniRef100_D6RGE8	D6RGE8
UniRef100_D6RGE9	D6RGE9; UPI0005F4CF22; UPI0005F55F45
UniRef100_D6RGF2	D6RGF2
UniRef100_D6RGF7	D6RGF7; UPI0003EAFC32
UniRef100_D6RGF8	D6RGF8
UniRef100_D6RGG0	D6RGG0
UniRef100_D6RGG3	D6RGG3
UniRef100_D6RGG5	D6RGG5
UniRef100_D6RGG6	D6RGG6
UniRef100_D6RGG7	D6RGG7
UniRef100_D6RGG8	D6RGG8
UniRef100_D6RGG9	D6RGG9
UniRef100_D6RGH0	D6RGH0; UPI000511BE25
UniRef100_D6RGH3	D6RGH3
UniRef100_D6RGH5	D6RGH5
UniRef100_D6RGH6	D6RGH6
UniRef100_D6RGH7	D6RGH7; D6REC8
UniRef100_D6RGI2	D6RGI2
UniRef100_D6RGI3	D6RGI3; H2PDP4
UniRef100_D6RGI5	D6RGI5
UniRef100_D6RGI6	D6RGI6
UniRef100_D6RGI7	D6RGI7
UniRef100_D6RGJ2	D6RGJ2
UniRef100_D6RGJ8	D6RGJ8
UniRef100_D6RGK2	D6RGK2
UniRef100_D6RGK6	D6RGK6
UniRef100_D6RGK7	D6RGK7; D6RAI0
UniRef100_D6RGK8	D6RGK8
UniRef100_D6RGL0	D6RGL0
UniRef100_D6RGV1	D6RGV1
UniRef100_D6RGV2	D6RGV2; H0YA41; UPI000048C8AB
UniRef100_D6RGV5	D6RGV5
UniRef100_D6RGV6	D6RGV6
UniRef100_D6RGV9	D6RGV9
UniRef100_D6RGW1	D6RGW1; UPI000511C5C4
UniRef100_D6RGW2	D6RGW2
UniRef100_D6RGW4	D6RGW4
UniRef100_D6RGX2	D6RGX2
UniRef100_D6RGX4	D6RGX4
UniRef100_D6RGX5	D6RGX5; UPI000020B43C; H9FM42
UniRef100_D6RGX7	D6RGX7
UniRef100_D6RGX8	D6RGX8
UniRef100_D6RGY4	D6RGY4
UniRef100_D6RGY6	D6RGY6
UniRef100_D6RGY7	D6RGY7
UniRef100_D6RGZ0	D6RGZ0
UniRef100_D6RGZ2	D6RGZ2
UniRef100_D6RGZ3	D6RGZ3; Q8N1W1-3
UniRef100_D6RGZ5	D6RGZ5; UPI0005D02E1F
UniRef100_D6RGZ9	D6RGZ9; UPI0004F3EFA1; UPI0002269E10
UniRef100_D6RH00	D6RH00
UniRef100_D6RH02	D6RH02
UniRef100_D6RH03	D6RH03
UniRef100_D6RH05	D6RH05
UniRef100_D6RH06	D6RH06
UniRef100_D6RH07	D6RH07
UniRef100_D6RH12	D6RH12; F7GY10; UPI0001CA56EA
UniRef100_D6RH14	D6RH14; H2RGQ1
UniRef100_D6RH17	D6RH17
UniRef100_D6RH21	D6RH21; UPI0006434CAB
UniRef100_D6RH25	D6RH25
UniRef100_D6RH27	D6RH27; UPI0005333C5A; UPI00053363FC
UniRef100_D6RH30	D6RH30; UPI0001D55C36
UniRef100_D6RH31	D6RH31; UPI000387DC0E
UniRef100_D6RH33	D6RH33
UniRef100_D6RHC2	D6RHC2
UniRef100_D6RHC3	D6RHC3; UPI00045DC0EA; UPI00045DDB3C; D6RBW7; D6RB50
UniRef100_D6RHC4	D6RHC4
UniRef100_D6RHC5	D6RHC5; M1EH76; UPI0003AF826C; UPI00063CD100
UniRef100_D6RHD0	D6RHD0
UniRef100_D6RHD3	D6RHD3; UPI0005D0016C; D6RC76
UniRef100_D6RHD5	D6RHD5
UniRef100_D6RHD7	D6RHD7
UniRef100_D6RHE1	D6RHE1
UniRef100_D6RHE3	D6RHE3
UniRef100_D6RHE5	D6RHE5
UniRef100_D6RHE6	D6RHE6
UniRef100_D6RHE7	D6RHE7
UniRef100_D6RHE8	D6RHE8
UniRef100_D6RHE9	D6RHE9
UniRef100_D6RHF3	D6RHF3; UPI0004620AF5
UniRef100_D6RHF5	D6RHF5
UniRef100_D6RHF6	D6RHF6
UniRef100_D6RHF8	D6RHF8
UniRef100_D6RHG0	D6RHG0; UPI0003EAEF0F
UniRef100_D6RHG4	D6RHG4
UniRef100_D6RHG7	D6RHG7
UniRef100_D6RHH1	D6RHH1; UPI0005F4FE3B; UPI0005F42126
UniRef100_D6RHH3	D6RHH3
UniRef100_D6RHH4	D6RHH4; UPI0004EFDB7B
UniRef100_D6RHH7	D6RHH7; G3R6B3
UniRef100_D6RHH8	D6RHH8
UniRef100_D6RHI0	D6RHI0
UniRef100_D6RHI1	D6RHI1; UPI0003BBBC93
UniRef100_D6RHI4	D6RHI4; UPI0003ACD739
UniRef100_D6RHI5	D6RHI5
UniRef100_D6RHI8	D6RHI8; UPI0003AB5741
UniRef100_D6RHJ0	D6RHJ0
UniRef100_D6RHJ2	D6RHJ2
UniRef100_D6RHJ5	D6RHJ5
UniRef100_D6RHJ6	D6RHJ6
UniRef100_D6RHJ7	D6RHJ7
UniRef100_D6RHK0	D6RHK0
UniRef100_D6RHK2	D6RHK2
UniRef100_D6RHK3	D6RHK3
UniRef100_D6RHT9	D6RHT9; D6RC62
UniRef100_D6RHU1	D6RHU1; UPI000626946F
UniRef100_D6RHU4	D6RHU4
UniRef100_D6RHU5	D6RHU5
UniRef100_D6RHV0	D6RHV0
UniRef100_D6RHV1	D6RHV1
UniRef100_D6RHV3	D6RHV3
UniRef100_D6RHV6	D6RHV6
UniRef100_D6RHV7	D6RHV7
UniRef100_D6RHV8	D6RHV8
UniRef100_D6RHV9	D6RHV9; D6REJ1; UPI0005F37EE2
UniRef100_D6RHW3	D6RHW3
UniRef100_D6RHW5	D6RHW5
UniRef100_D6RHW7	D6RHW7; UPI0005767FC2; D6RD75
UniRef100_D6RHW8	D6RHW8
UniRef100_D6RHX4	D6RHX4; UPI0005CFFB69
UniRef100_D6RHX6	D6RHX6
UniRef100_D6RHX7	D6RHX7
UniRef100_D6RHX8	D6RHX8
UniRef100_D6RHY1	D6RHY1
UniRef100_D6RHY3	D6RHY3; UPI0005F482CD
UniRef100_D6RHY5	D6RHY5
UniRef100_D6RHY7	D6RHY7
UniRef100_D6RHY9	D6RHY9; UPI0005CFFC22; UPI0005D03FE2
UniRef100_D6RHZ3	D6RHZ3
UniRef100_D6RHZ5	D6RHZ5
UniRef100_D6RHZ6	D6RHZ6; H2REN6
UniRef100_D6RHZ7	D6RHZ7
UniRef100_D6RHZ9	D6RHZ9
UniRef100_D6RI00	D6RI00; UPI000020DCED
UniRef100_D6RI01	D6RI01
UniRef100_D6RI02	D6RI02
UniRef100_D6RI03	D6RI03
UniRef100_D6RI04	D6RI04
UniRef100_D6RI05	D6RI05
UniRef100_D6RI07	D6RI07
UniRef100_D6RI09	D6RI09
UniRef100_D6RI10	D6RI10
UniRef100_D6RI11	D6RI11
UniRef100_D6RIA0	D6RIA0
UniRef100_D6RIA1	D6RIA1; UPI0003E61A7F
UniRef100_D6RIA2	D6RIA2
UniRef100_D6RIA3	D6RIA3; UPI0000DD7C00
UniRef100_D6RIA8	D6RIA8; UPI000387B784; UPI0005D019E9; UPI00004DF3CD
UniRef100_D6RIB0	D6RIB0
UniRef100_D6RIB1	D6RIB1
UniRef100_D6RIB2	D6RIB2
UniRef100_D6RIB3	D6RIB3
UniRef100_D6RIB6	D6RIB6
UniRef100_D6RIC1	D6RIC1
UniRef100_D6RIC3	D6RIC3
UniRef100_D6RIC6	D6RIC6; D6REX1; UPI0001D5E6D9; D6RF82
UniRef100_D6RID0	D6RID0
UniRef100_D6RID2	D6RID2
UniRef100_D6RID5	D6RID5
UniRef100_D6RID6	D6RID6; UPI0003C030B7; F1MXB7
UniRef100_D6RID7	D6RID7
UniRef100_D6RID8	D6RID8; UPI00006C0913; UPI00006C0911
UniRef100_D6RIE0	D6RIE0
UniRef100_D6RIE1	D6RIE1; D6R9I6; UPI0005D0325A
UniRef100_D6RIE3	D6RIE3
UniRef100_D6RIE4	D6RIE4
UniRef100_D6RIE6	D6RIE6; UPI0005F561F6; UPI0005333A28
UniRef100_D6RIE7	D6RIE7
UniRef100_D6RIE9	D6RIE9; A1A519-3
UniRef100_D6RIF0	D6RIF0
UniRef100_D6RIF1	D6RIF1
UniRef100_D6RIF5	D6RIF5; J3KRE0
UniRef100_D6RIF6	D6RIF6; UPI0004F017CB
UniRef100_D6RIF8	D6RIF8
UniRef100_D6RIG3	D6RIG3
UniRef100_D6RIG4	D6RIG4; H2R198; Q9HCL0-2
